Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc
714162033,Blue,440,0,77,23 April 2023,Week-17,Q2,2023,5216,1519,3434,49,0.291,Swipe,Bills,961.52,0
714164808,Blue,300,0,86,23 April 2023,Week-17,Q2,2023,2918,0,2056,54,0,Swipe,Entertainment,164.48,0
714166833,Silver,220,0,144,23 April 2023,Week-17,Q2,2023,13609,1432,7796,77,0.105,Swipe,Grocery,467.76,0
714168183,Blue,445,1,69,23 April 2023,Week-17,Q2,2023,2186,1017,4629,77,0.465,Swipe,Food,925.8,0
714169083,Blue,320,0,82,23 April 2023,Week-17,Q2,2023,34516,1639,4959,74,0.047,Swipe,Bills,396.72,0
714169908,Blue,335,1,83,23 April 2023,Week-17,Q2,2023,1944,1140,4921,82,0.586,Swipe,Fuel,442.89,0
714171108,Blue,325,1,125,23 April 2023,Week-17,Q2,2023,2115,1141,1223,20,0.539,Swipe,Travel,171.22,0
714172158,Blue,340,1,81,23 April 2023,Week-17,Q2,2023,2637,1009,4525,83,0.383,Swipe,Food,1131.25,0
714173808,Blue,175,0,54,23 April 2023,Week-17,Q2,2023,4214,1249,1389,34,0.296,Swipe,Entertainment,388.92,0
714176133,Blue,150,0,120,23 April 2023,Week-17,Q2,2023,1438.3,735,4220,87,0.511,Swipe,Grocery,633,0
714178458,Blue,190,0,80,23 April 2023,Week-17,Q2,2023,20640,1603,1792,53,0.078,Swipe,Grocery,286.72,0
714179658,Blue,440,0,107,23 April 2023,Week-17,Q2,2023,34516,0,1996,48,0,Swipe,Fuel,219.56,0
714181008,Blue,200,1,80,23 April 2023,Week-17,Q2,2023,3019,1462,4509,71,0.484,Swipe,Fuel,586.17,0
714186108,Blue,425,1,157,23 April 2023,Week-17,Q2,2023,2152,1682,4126,71,0.782,Swipe,Fuel,948.98,0
714187533,Blue,285,1,89,23 April 2023,Week-17,Q2,2023,3540,849,1321,28,0.24,Swipe,Bills,145.31,0
714188883,Blue,200,1,97,23 April 2023,Week-17,Q2,2023,1787,0,2345,36,0,Swipe,Bills,445.55,0
714190983,Platinum,150,1,54,23 April 2023,Week-17,Q2,2023,34516,531,5418,65,0.015,Swipe,Bills,1029.42,0
714192033,Blue,250,1,68,23 April 2023,Week-17,Q2,2023,10305,1870,4018,63,0.181,Swipe,Bills,1044.68,0
714192933,Blue,280,0,117,23 April 2023,Week-17,Q2,2023,2060,0,1976,44,0,Chip,Grocery,276.64,0
714195108,Blue,300,0,110,23 April 2023,Week-17,Q2,2023,2707,1796,4077,70,0.663,Chip,Grocery,366.93,0
714196008,Blue,450,1,76,23 April 2023,Week-17,Q2,2023,7534,0,4685,79,0,Swipe,Grocery,1358.65,0
714197133,Blue,415,0,92,23 April 2023,Week-17,Q2,2023,4762,0,2811,52,0,Swipe,Bills,365.43,0
714199008,Blue,250,1,113,23 April 2023,Week-17,Q2,2023,16081,492,6100,61,0.031,Chip,Travel,427,0
714199983,Gold,415,1,92,23 April 2023,Week-17,Q2,2023,34516,2317,3927,68,0.067,Swipe,Fuel,706.86,0
714202008,Blue,125,1,152,23 April 2023,Week-17,Q2,2023,3918,2517,2115,42,0.642,Swipe,Bills,232.65,0
714204108,Blue,450,0,95,23 April 2023,Week-17,Q2,2023,2144,1492,3859,55,0.696,Chip,Food,501.67,0
714207483,Blue,330,1,79,23 April 2023,Week-17,Q2,2023,11997,1424,4125,80,0.119,Swipe,Bills,412.5,0
714208533,Blue,250,0,75,23 April 2023,Week-17,Q2,2023,8663,288,916,33,0.033,Swipe,Bills,229,0
714211533,Blue,250,0,49,23 April 2023,Week-17,Q2,2023,3312,2491,2670,50,0.752,Swipe,Entertainment,186.9,0
714212358,Blue,380,1,127,23 April 2023,Week-17,Q2,2023,5260,1706,2142,57,0.324,Swipe,Entertainment,449.82,0
714213708,Blue,290,0,74,23 April 2023,Week-17,Q2,2023,3611,2517,2178,45,0.697,Swipe,Fuel,239.58,0
714215058,Blue,445,0,107,23 April 2023,Week-17,Q2,2023,6848,0,4006,82,0,Swipe,Grocery,280.42,0
714216033,Blue,140,0,142,23 April 2023,Week-17,Q2,2023,11600,738,3488,80,0.064,Swipe,Grocery,802.24,0
714216858,Blue,225,1,106,23 April 2023,Week-17,Q2,2023,1507,0,4679,85,0,Swipe,Food,889.01,0
714217908,Blue,270,0,106,23 April 2023,Week-17,Q2,2023,2406,1560,1173,32,0.648,Swipe,Travel,129.03,0
714222183,Blue,125,0,80,23 April 2023,Week-17,Q2,2023,2132,1084,4874,78,0.508,Swipe,Entertainment,779.84,0
714225333,Blue,200,1,88,23 April 2023,Week-17,Q2,2023,2930,773,1545,21,0.264,Swipe,Entertainment,355.35,0
714228558,Blue,200,1,120,23 April 2023,Week-17,Q2,2023,3624,0,4749,82,0,Chip,Grocery,1044.78,0
714230808,Blue,225,0,75,23 April 2023,Week-17,Q2,2023,2466,1750,5005,76,0.71,Swipe,Food,1251.25,0
714234858,Blue,245,0,89,23 April 2023,Week-17,Q2,2023,3666,1739,4735,84,0.474,Online,Bills,473.5,0
714237033,Blue,250,0,120,23 April 2023,Week-17,Q2,2023,5557,2246,2299,39,0.404,Swipe,Food,528.77,0
714241083,Blue,175,1,90,23 April 2023,Week-17,Q2,2023,5455,2091,4349,58,0.383,Swipe,Fuel,391.41,0
714243408,Blue,405,0,67,23 April 2023,Week-17,Q2,2023,2042,1359,4917,73,0.666,Swipe,Bills,1130.91,0
714244383,Blue,475,0,94,23 April 2023,Week-17,Q2,2023,33406,1692,1529,30,0.051,Swipe,Entertainment,305.8,0
714245358,Blue,250,0,87,23 April 2023,Week-17,Q2,2023,2182,1566,3935,77,0.718,Swipe,Bills,826.35,0
714246333,Blue,140,1,113,23 April 2023,Week-17,Q2,2023,5396,1803,2107,39,0.334,Chip,Entertainment,210.7,0
714247458,Blue,415,1,82,23 April 2023,Week-17,Q2,2023,8037,2276,3271,71,0.283,Swipe,Fuel,392.52,0
714248733,Blue,450,1,108,23 April 2023,Week-17,Q2,2023,4395,1240,2272,46,0.282,Swipe,Fuel,568,0
714250908,Blue,410,0,116,23 April 2023,Week-17,Q2,2023,2927,2517,2231,60,0.86,Swipe,Bills,557.75,0
714252933,Blue,325,1,75,23 April 2023,Week-17,Q2,2023,1438.3,0,4737,80,0,Swipe,Bills,710.55,0
714253983,Blue,200,0,128,23 April 2023,Week-17,Q2,2023,9465,0,3675,59,0,Chip,Fuel,477.75,0
714256758,Blue,355,1,147,23 April 2023,Week-17,Q2,2023,8074,0,4347,66,0,Swipe,Bills,347.76,0
714257958,Blue,280,0,112,23 April 2023,Week-17,Q2,2023,1738,0,4220,68,0,Chip,Entertainment,464.2,0
714259533,Blue,290,1,92,23 April 2023,Week-17,Q2,2023,4092,622,5001,88,0.152,Chip,Travel,1300.26,0
714262533,Blue,125,0,112,23 April 2023,Week-17,Q2,2023,3524,1306,4252,78,0.371,Chip,Bills,765.36,0
714264408,Blue,150,1,62,23 April 2023,Week-17,Q2,2023,1611,746,1413,29,0.463,Swipe,Bills,98.91,0
714266883,Blue,125,1,119,23 April 2023,Week-17,Q2,2023,2440,503,2334,51,0.206,Swipe,Travel,513.48,0
714267858,Blue,200,1,107,23 April 2023,Week-17,Q2,2023,4559,1680,4934,76,0.369,Swipe,Fuel,394.72,0
714272658,Blue,200,1,153,23 April 2023,Week-17,Q2,2023,2962,2517,929,31,0.85,Swipe,Bills,83.61,0
714273708,Blue,125,0,94,23 April 2023,Week-17,Q2,2023,4753,2472,2242,49,0.52,Swipe,Bills,650.18,0
714276408,Blue,195,0,109,23 April 2023,Week-17,Q2,2023,1915,1445,2264,39,0.755,Swipe,Bills,203.76,0
714277758,Blue,275,0,48,23 April 2023,Week-17,Q2,2023,11557,1050,4064,75,0.091,Chip,Entertainment,1056.64,0
714278958,Blue,295,1,117,23 April 2023,Week-17,Q2,2023,9347,1988,2201,46,0.213,Swipe,Fuel,264.12,0
714282333,Blue,415,0,75,23 April 2023,Week-17,Q2,2023,3244,0,7495,97,0,Swipe,Bills,524.65,0
714283458,Blue,350,0,154,23 April 2023,Week-17,Q2,2023,14544,0,4064,92,0,Chip,Bills,1016,0
714284358,Blue,285,1,146,23 April 2023,Week-17,Q2,2023,2177,1329,7037,82,0.61,Swipe,Bills,985.18,0
714286383,Blue,295,1,104,23 April 2023,Week-17,Q2,2023,3422,1039,3337,65,0.304,Swipe,Fuel,533.92,0
714287583,Blue,380,1,98,23 April 2023,Week-17,Q2,2023,1438.3,0,1852,38,0,Online,Bills,166.68,0
714290583,Blue,380,0,42,23 April 2023,Week-17,Q2,2023,3117,1400,4391,85,0.449,Swipe,Bills,1229.48,0
714292533,Blue,175,1,90,23 April 2023,Week-17,Q2,2023,2544,0,3593,64,0,Chip,Fuel,610.81,0
714293358,Blue,100,1,104,23 April 2023,Week-17,Q2,2023,4166,989,4584,70,0.237,Online,Fuel,1054.32,0
714294183,Blue,465,0,40,23 April 2023,Week-17,Q2,2023,9580,132,5385,51,0.014,Swipe,Fuel,1238.55,0
714296358,Blue,245,1,90,23 April 2023,Week-17,Q2,2023,3433,2486,4831,78,0.724,Chip,Grocery,1159.44,0
714303483,Gold,200,0,111,23 April 2023,Week-17,Q2,2023,3735,1474,15039,130,0.395,Swipe,Grocery,4361.31,0
714304458,Blue,150,1,97,23 April 2023,Week-17,Q2,2023,3605,0,6800,78,0,Swipe,Entertainment,748,0
714305508,Blue,340,0,76,23 April 2023,Week-17,Q2,2023,13387,0,3706,81,0,Swipe,Fuel,407.66,0
714306258,Blue,200,0,100,23 April 2023,Week-17,Q2,2023,10117,2242,1509,44,0.222,Swipe,Bills,301.8,0
714308283,Blue,470,1,98,23 April 2023,Week-17,Q2,2023,6059,1171,4119,70,0.193,Swipe,Travel,576.66,0
714311583,Blue,150,0,61,23 April 2023,Week-17,Q2,2023,17023,1084,1610,43,0.064,Swipe,Fuel,225.4,0
714312708,Blue,395,1,47,23 April 2023,Week-17,Q2,2023,6606,2517,4493,68,0.381,Chip,Food,629.02,0
714313608,Blue,245,0,109,23 April 2023,Week-17,Q2,2023,4228,1886,4356,74,0.446,Chip,Grocery,392.04,0
714315858,Blue,100,1,81,23 April 2023,Week-17,Q2,2023,4008,1650,5429,71,0.412,Swipe,Food,1085.8,0
714317058,Blue,455,0,89,23 April 2023,Week-17,Q2,2023,4752,2437,3946,63,0.513,Swipe,Fuel,670.82,0
714318033,Blue,200,1,143,23 April 2023,Week-17,Q2,2023,10226,1638,3321,57,0.16,Online,Bills,896.67,0
714319233,Blue,465,1,102,23 April 2023,Week-17,Q2,2023,6538,0,2132,33,0,Swipe,Entertainment,554.32,0
714320358,Blue,245,0,90,23 April 2023,Week-17,Q2,2023,2569,1288,4126,56,0.501,Swipe,Food,1114.02,0
714321408,Blue,150,0,91,23 April 2023,Week-17,Q2,2023,2246,1326,1429,32,0.59,Online,Bills,285.8,0
714327183,Blue,300,1,68,23 April 2023,Week-17,Q2,2023,1825,1389,2878,54,0.761,Swipe,Bills,575.6,0
714332658,Blue,330,0,43,23 April 2023,Week-17,Q2,2023,5596,1086,3896,65,0.194,Swipe,Entertainment,896.08,0
714334383,Blue,300,1,120,23 April 2023,Week-17,Q2,2023,3583,0,1065,28,0,Swipe,Bills,63.9,0
714336333,Blue,445,0,69,23 April 2023,Week-17,Q2,2023,3429,1268,4422,64,0.37,Chip,Food,397.98,0
714337233,Silver,300,0,159,23 April 2023,Week-17,Q2,2023,10388,1961,10294,61,0.189,Chip,Travel,2161.74,0
714342033,Blue,200,1,51,23 April 2023,Week-17,Q2,2023,34516,0,4863,56,0,Swipe,Bills,437.67,0
714343608,Blue,275,1,92,23 April 2023,Week-17,Q2,2023,3033,0,4921,90,0,Swipe,Grocery,738.15,0
714345783,Blue,415,0,75,23 April 2023,Week-17,Q2,2023,2701,1572,1469,36,0.582,Swipe,Fuel,337.87,0
714346608,Blue,435,1,100,23 April 2023,Week-17,Q2,2023,1495,0,2220,50,0,Chip,Fuel,488.4,0
714347508,Blue,245,1,63,23 April 2023,Week-17,Q2,2023,7766,1278,2423,74,0.165,Swipe,Entertainment,654.21,0
714350658,Blue,410,1,163,23 April 2023,Week-17,Q2,2023,18889,1880,2979,55,0.1,Swipe,Bills,834.12,0
714351558,Blue,285,0,48,23 April 2023,Week-17,Q2,2023,1829,0,3950,65,0,Chip,Food,1106,0
714352533,Silver,125,1,99,23 April 2023,Week-17,Q2,2023,15472,865,14132,103,0.056,Swipe,Grocery,3533,0
714358008,Blue,480,1,110,23 April 2023,Week-17,Q2,2023,17054,0,4659,72,0,Swipe,Grocery,792.03,0
714360033,Blue,245,1,136,23 April 2023,Week-17,Q2,2023,4450,1444,1326,44,0.324,Swipe,Entertainment,384.54,0
714361083,Blue,480,0,76,23 April 2023,Week-17,Q2,2023,5989,0,5843,60,0,Swipe,Grocery,1519.18,0
714363858,Blue,470,1,129,23 April 2023,Week-17,Q2,2023,1594,1411,1459,35,0.885,Swipe,Travel,320.98,0
714365883,Blue,250,1,77,23 April 2023,Week-17,Q2,2023,7093,918,3877,75,0.129,Chip,Grocery,542.78,0
714366708,Blue,175,1,142,23 April 2023,Week-17,Q2,2023,1490,1069,3790,85,0.717,Chip,Grocery,379,0
714368883,Blue,465,1,170,23 April 2023,Week-17,Q2,2023,7596,1156,4338,73,0.152,Swipe,Entertainment,824.22,0
714372333,Blue,175,1,133,23 April 2023,Week-17,Q2,2023,2302,0,2256,40,0,Chip,Bills,338.4,0
714373308,Blue,125,1,146,23 April 2023,Week-17,Q2,2023,2266,0,3634,66,0,Chip,Entertainment,218.04,0
714374133,Blue,100,1,134,23 April 2023,Week-17,Q2,2023,15769,0,602,15,0,Swipe,Travel,42.14,0
714377058,Blue,225,0,106,23 April 2023,Week-17,Q2,2023,1896,0,2186,50,0,Swipe,Bills,568.36,0
714382608,Blue,385,1,84,23 April 2023,Week-17,Q2,2023,2572,1161,4315,85,0.451,Online,Bills,345.2,0
714383583,Gold,150,1,72,23 April 2023,Week-17,Q2,2023,23981,1696,8646,97,0.071,Online,Fuel,691.68,0
714384783,Blue,415,0,43,23 April 2023,Week-17,Q2,2023,2468,0,2017,37,0,Chip,Fuel,161.36,0
714385983,Gold,200,0,40,23 April 2023,Week-17,Q2,2023,8224,1239,16319,124,0.151,Chip,Bills,4242.94,0
714387108,Blue,350,1,90,23 April 2023,Week-17,Q2,2023,10458,0,3481,51,0,Swipe,Entertainment,765.82,0
714388158,Blue,375,0,91,23 April 2023,Week-17,Q2,2023,14304,699,4746,73,0.049,Swipe,Bills,1091.58,0
714389058,Blue,330,1,119,23 April 2023,Week-17,Q2,2023,5576,0,4322,85,0,Chip,Entertainment,994.06,0
714389883,Blue,300,1,99,23 April 2023,Week-17,Q2,2023,8063,1485,4275,77,0.184,Chip,Grocery,384.75,0
714390858,Blue,195,0,94,23 April 2023,Week-17,Q2,2023,7645,931,5016,73,0.122,Swipe,Grocery,1304.16,0
714391683,Gold,340,0,111,23 April 2023,Week-17,Q2,2023,34516,2517,8248,66,0.073,Swipe,Bills,1072.24,0
714392808,Blue,190,0,109,23 April 2023,Week-17,Q2,2023,13933,1019,3504,62,0.073,Swipe,Fuel,770.88,0
714393708,Blue,370,1,85,23 April 2023,Week-17,Q2,2023,2254,533,4913,84,0.236,Chip,Grocery,687.82,0
714396558,Blue,245,0,113,23 April 2023,Week-17,Q2,2023,1511,0,4683,87,0,Chip,Grocery,842.94,0
714397983,Blue,200,1,114,23 April 2023,Week-17,Q2,2023,3877,1495,1942,42,0.386,Swipe,Bills,330.14,0
714400308,Silver,475,1,86,23 April 2023,Week-17,Q2,2023,11060,1647,4545,83,0.149,Chip,Entertainment,863.55,0
714403983,Blue,470,1,77,23 April 2023,Week-17,Q2,2023,34427,1613,13545,112,0.047,Swipe,Entertainment,2031.75,0
714405183,Blue,110,1,88,23 April 2023,Week-17,Q2,2023,1776,1519,4295,60,0.855,Swipe,Grocery,773.1,0
714406158,Blue,460,1,139,23 April 2023,Week-17,Q2,2023,7939,0,2269,42,0,Chip,Bills,204.21,0
714407058,Blue,275,1,76,23 April 2023,Week-17,Q2,2023,30997,2330,3821,81,0.075,Swipe,Grocery,229.26,0
714408933,Blue,175,0,117,23 April 2023,Week-17,Q2,2023,10834,0,2249,51,0,Swipe,Grocery,292.37,1
714411108,Blue,455,1,117,23 April 2023,Week-17,Q2,2023,3642,610,2790,68,0.167,Swipe,Bills,585.9,1
714412308,Blue,355,1,91,23 April 2023,Week-17,Q2,2023,7140,0,916,18,0,Swipe,Bills,109.92,1
714413283,Blue,175,1,68,23 April 2023,Week-17,Q2,2023,10879,860,4629,69,0.079,Swipe,Food,1018.38,1
714414483,Blue,150,0,65,23 April 2023,Week-17,Q2,2023,2945,2206,1503,35,0.749,Swipe,Entertainment,420.84,1
714417183,Blue,490,1,99,23 April 2023,Week-17,Q2,2023,9511,2220,7041,95,0.233,Swipe,Food,704.1,1
714418158,Blue,385,0,94,23 April 2023,Week-17,Q2,2023,7264,851,3527,69,0.117,Swipe,Entertainment,811.21,0
714418983,Blue,475,1,107,23 April 2023,Week-17,Q2,2023,1438.3,0,4509,80,0,Swipe,Bills,586.17,0
714421233,Blue,480,0,165,23 April 2023,Week-17,Q2,2023,5399,1723,1292,34,0.319,Swipe,Bills,374.68,0
714422058,Blue,300,0,76,23 April 2023,Week-17,Q2,2023,31639,2446,7119,86,0.077,Swipe,Grocery,2064.51,0
714424533,Blue,375,1,118,23 April 2023,Week-17,Q2,2023,1655,0,2156,37,0,Swipe,Food,150.92,0
714425283,Silver,340,1,80,23 April 2023,Week-17,Q2,2023,19962,0,14703,119,0,Swipe,Grocery,3528.72,0
714426783,Blue,445,1,123,23 April 2023,Week-17,Q2,2023,14041,2154,1467,29,0.153,Swipe,Travel,278.73,0
714427608,Blue,175,0,80,23 April 2023,Week-17,Q2,2023,2555,681,4888,78,0.267,Chip,Entertainment,1026.48,0
714429258,Blue,360,0,117,30 April 2023,Week-18,Q2,2023,11464,0,3660,55,0,Swipe,Bills,402.6,0
714431058,Blue,250,0,61,30 April 2023,Week-18,Q2,2023,4210,1597,4342,72,0.379,Chip,Entertainment,303.94,0
714432108,Blue,405,1,98,30 April 2023,Week-18,Q2,2023,2402,1892,4610,76,0.788,Swipe,Bills,599.3,0
714435408,Blue,245,0,100,30 April 2023,Week-18,Q2,2023,12663,1028,3297,54,0.081,Swipe,Bills,197.82,0
714436383,Blue,150,0,100,30 April 2023,Week-18,Q2,2023,26856,0,4222,75,0,Swipe,Entertainment,422.2,0
714443058,Blue,195,1,104,30 April 2023,Week-18,Q2,2023,1484,0,1664,39,0,Swipe,Bills,349.44,0
714443883,Blue,320,1,111,30 April 2023,Week-18,Q2,2023,1781,0,4593,81,0,Swipe,Food,918.6,0
714449283,Blue,100,1,62,30 April 2023,Week-18,Q2,2023,25428,1528,13360,97,0.06,Swipe,Food,801.6,0
714451833,Blue,445,0,89,30 April 2023,Week-18,Q2,2023,1438.3,0,1431,34,0,Swipe,Bills,271.89,0
714454758,Blue,200,1,78,30 April 2023,Week-18,Q2,2023,6347,1594,1771,37,0.251,Swipe,Bills,194.81,0
714457083,Blue,245,1,114,30 April 2023,Week-18,Q2,2023,3456,2219,1332,24,0.642,Swipe,Entertainment,319.68,0
714460683,Blue,495,1,105,30 April 2023,Week-18,Q2,2023,3838,1736,1467,29,0.452,Swipe,Entertainment,176.04,0
714462558,Blue,385,1,112,30 April 2023,Week-18,Q2,2023,5791,0,4556,67,0,Chip,Grocery,364.48,0
714465558,Silver,175,1,66,30 April 2023,Week-18,Q2,2023,34516,2205,15033,98,0.064,Chip,Travel,3908.58,0
714466458,Blue,250,0,97,30 April 2023,Week-18,Q2,2023,2532,2124,3400,76,0.839,Swipe,Bills,884,0
714467733,Silver,450,0,94,30 April 2023,Week-18,Q2,2023,30428,1721,4178,69,0.057,Swipe,Entertainment,459.58,0
714469008,Blue,125,1,102,30 April 2023,Week-18,Q2,2023,2351,1337,5115,84,0.569,Swipe,Food,971.85,0
714471183,Blue,340,1,100,30 April 2023,Week-18,Q2,2023,17504,476,10468,66,0.027,Chip,Travel,1884.24,0
714472608,Blue,110,1,46,30 April 2023,Week-18,Q2,2023,4250,1095,1174,27,0.258,Online,Bills,281.76,0
714473658,Blue,460,0,107,30 April 2023,Week-18,Q2,2023,8960,1054,1488,26,0.118,Swipe,Bills,193.44,0
714474483,Blue,200,1,76,30 April 2023,Week-18,Q2,2023,2523,1877,2005,50,0.744,Online,Travel,401,0
714475908,Blue,195,0,85,30 April 2023,Week-18,Q2,2023,6348,0,1732,39,0,Swipe,Bills,225.16,0
714477408,Blue,250,1,98,30 April 2023,Week-18,Q2,2023,2977,1340,2201,39,0.45,Chip,Food,330.15,0
714479358,Blue,460,0,123,30 April 2023,Week-18,Q2,2023,3610,1554,2216,34,0.43,Chip,Bills,376.72,0
714483033,Blue,375,1,72,30 April 2023,Week-18,Q2,2023,14728,0,4660,85,0,Chip,Bills,1118.4,0
714484008,Blue,150,1,89,30 April 2023,Week-18,Q2,2023,1567,0,2138,41,0,Swipe,Bills,342.08,0
714485508,Blue,475,0,101,30 April 2023,Week-18,Q2,2023,9086,1254,3906,81,0.138,Swipe,Bills,546.84,0
714487458,Blue,100,1,90,30 April 2023,Week-18,Q2,2023,2920,0,2306,39,0,Chip,Entertainment,553.44,0
714488433,Blue,250,1,114,30 April 2023,Week-18,Q2,2023,19099,2517,4837,77,0.132,Swipe,Entertainment,1305.99,0
714490308,Blue,245,0,99,30 April 2023,Week-18,Q2,2023,19270,1662,1565,28,0.086,Swipe,Travel,156.5,0
714492783,Blue,225,0,101,30 April 2023,Week-18,Q2,2023,1438.3,0,1517,38,0,Online,Food,166.87,0
714493983,Blue,340,0,92,30 April 2023,Week-18,Q2,2023,4682,1010,4322,83,0.216,Swipe,Food,950.84,0
714495258,Blue,440,0,79,30 April 2023,Week-18,Q2,2023,1438.3,479,1786,37,0.333,Swipe,Bills,303.62,0
714496083,Blue,140,0,92,30 April 2023,Week-18,Q2,2023,6649,1781,1609,28,0.268,Swipe,Bills,176.99,0
714499908,Blue,250,1,67,30 April 2023,Week-18,Q2,2023,2016,1303,3243,63,0.646,Chip,Bills,421.59,0
714500883,Blue,195,1,87,30 April 2023,Week-18,Q2,2023,21242,819,1283,37,0.039,Swipe,Bills,346.41,0
714502458,Blue,290,0,102,30 April 2023,Week-18,Q2,2023,17811,643,3748,79,0.036,Chip,Bills,524.72,0
714503433,Blue,330,0,87,30 April 2023,Week-18,Q2,2023,1615,950,2212,43,0.588,Chip,Food,221.2,0
714505683,Blue,445,1,70,30 April 2023,Week-18,Q2,2023,34516,0,3250,63,0,Online,Entertainment,812.5,0
714506583,Blue,300,0,69,30 April 2023,Week-18,Q2,2023,1438.3,0,4601,78,0,Swipe,Food,1012.22,0
714510483,Gold,275,0,68,30 April 2023,Week-18,Q2,2023,34516,2517,7640,87,0.073,Swipe,Fuel,993.2,0
714511758,Blue,300,0,67,30 April 2023,Week-18,Q2,2023,6363,1029,1542,16,0.162,Swipe,Bills,169.62,0
714513033,Blue,370,0,63,30 April 2023,Week-18,Q2,2023,11213,0,1257,23,0,Swipe,Bills,163.41,0
714514008,Blue,150,0,121,30 April 2023,Week-18,Q2,2023,8953,0,1982,43,0,Swipe,Fuel,515.32,0
714514983,Blue,440,1,92,30 April 2023,Week-18,Q2,2023,5438,2214,5029,75,0.407,Swipe,Fuel,502.9,0
714516033,Blue,175,1,71,30 April 2023,Week-18,Q2,2023,9025,1005,4412,87,0.111,Chip,Entertainment,1279.48,0
714516783,Silver,300,1,43,30 April 2023,Week-18,Q2,2023,12547,1378,3360,56,0.11,Swipe,Bills,336,0
714519408,Blue,125,0,69,30 April 2023,Week-18,Q2,2023,5357,2139,1979,48,0.399,Swipe,Grocery,395.8,0
714520233,Blue,360,1,73,30 April 2023,Week-18,Q2,2023,1708,0,1992,38,0,Swipe,Fuel,119.52,0
714522258,Blue,220,1,109,30 April 2023,Week-18,Q2,2023,4366,1590,1596,37,0.364,Swipe,Entertainment,287.28,0
714523383,Blue,250,0,93,30 April 2023,Week-18,Q2,2023,2900,2122,4656,59,0.732,Swipe,Bills,1210.56,0
714524583,Blue,200,1,129,30 April 2023,Week-18,Q2,2023,23240,1534,9441,82,0.066,Chip,Travel,660.87,0
714525633,Blue,300,1,85,30 April 2023,Week-18,Q2,2023,1886,1023,4233,81,0.542,Swipe,Bills,380.97,0
714527433,Blue,495,1,66,30 April 2023,Week-18,Q2,2023,17523,0,1974,54,0,Swipe,Grocery,375.06,0
714528258,Blue,125,0,66,30 April 2023,Week-18,Q2,2023,3299,870,4904,75,0.264,Swipe,Grocery,637.52,0
714529233,Blue,110,1,116,30 April 2023,Week-18,Q2,2023,3124,1593,1652,41,0.51,Swipe,Bills,479.08,0
714531108,Blue,200,1,98,30 April 2023,Week-18,Q2,2023,4260,1775,2109,52,0.417,Swipe,Bills,442.89,0
714532158,Blue,175,1,78,30 April 2023,Week-18,Q2,2023,15221,1166,3848,68,0.077,Online,Entertainment,577.2,0
714533058,Blue,385,1,76,30 April 2023,Week-18,Q2,2023,1438.3,721,4606,86,0.501,Chip,Travel,276.36,0
714534108,Blue,425,0,45,30 April 2023,Week-18,Q2,2023,6407,1884,1675,47,0.294,Swipe,Entertainment,402,0
714536208,Blue,390,1,96,30 April 2023,Week-18,Q2,2023,2473,1675,4203,73,0.677,Swipe,Bills,672.48,0
714537258,Blue,245,1,61,30 April 2023,Week-18,Q2,2023,8876,1132,3779,78,0.128,Chip,Fuel,491.27,0
714542058,Silver,385,1,160,30 April 2023,Week-18,Q2,2023,26365,680,3411,68,0.026,Swipe,Fuel,716.31,0
714543633,Blue,465,1,110,30 April 2023,Week-18,Q2,2023,7500,0,8024,78,0,Chip,Travel,2086.24,0
714544908,Blue,245,1,94,30 April 2023,Week-18,Q2,2023,6224,0,8979,68,0,Chip,Entertainment,897.9,0
714547458,Blue,250,0,100,30 April 2023,Week-18,Q2,2023,2297,0,1941,51,0,Swipe,Entertainment,427.02,0
714548733,Silver,200,1,108,30 April 2023,Week-18,Q2,2023,34516,0,2655,64,0,Swipe,Entertainment,743.4,0
714549558,Blue,195,0,118,30 April 2023,Week-18,Q2,2023,9576,0,2362,49,0,Swipe,Bills,543.26,0
714550383,Blue,250,1,112,30 April 2023,Week-18,Q2,2023,4129,0,1678,40,0,Swipe,Entertainment,436.28,0
714554808,Blue,330,0,96,30 April 2023,Week-18,Q2,2023,2774,1362,4802,91,0.491,Chip,Fuel,1104.46,0
714557583,Blue,420,0,94,30 April 2023,Week-18,Q2,2023,2212,1902,4976,79,0.86,Swipe,Grocery,1194.24,0
714559458,Blue,290,0,101,30 April 2023,Week-18,Q2,2023,1681,0,1953,48,0,Swipe,Bills,175.77,0
714560358,Blue,225,1,98,30 April 2023,Week-18,Q2,2023,3234,1514,13803,100,0.468,Swipe,Food,3588.78,0
714566133,Blue,250,1,130,30 April 2023,Week-18,Q2,2023,3239,2356,4621,91,0.727,Swipe,Bills,739.36,0
714566958,Blue,375,1,82,30 April 2023,Week-18,Q2,2023,20882,1420,2291,40,0.068,Swipe,Fuel,595.66,0
714567708,Blue,330,1,89,30 April 2023,Week-18,Q2,2023,2483,2049,4421,74,0.825,Chip,Bills,839.99,0
714569958,Blue,200,0,118,30 April 2023,Week-18,Q2,2023,3206,2459,3852,65,0.767,Chip,Food,423.72,0
714571008,Blue,460,1,131,30 April 2023,Week-18,Q2,2023,1438.3,0,4553,78,0,Online,Grocery,1047.19,0
